"player_id","player_name","team_logo_espn","gp","goals","ixg","gax","team","team_color1","team_color2"
8476856,"Matt.Dumba","https://a.espncdn.com/i/teamlogos/nhl/500/MIN.png",181,17,18.9234470770243,-1.92344707702432,"Minnesota Wild","#154734","#A6192E"
8476891,"Matt.Grzelcyk","https://a.espncdn.com/i/teamlogos/nhl/500/BOS.png",178,13,11.8442925929994,1.15570740700059,"Boston Bruins","#FFB81C","#000000"
8474709,"Matt.Martin","https://a.espncdn.com/i/teamlogos/nhl/500/NYI.png",201,16,21.0365765343304,-5.03657653433038,"New York Islanders","#00539B","#F47D30"
8476442,"Matt.Nieto","https://a.espncdn.com/i/teamlogos/nhl/500/COL.png",169,23,26.5566042046121,-3.55660420461209,"Colorado Avalanche","#6F263D","#236192"
8478911,"Matt.Roy","https://a.espncdn.com/i/teamlogos/nhl/500/LA.png",188,13,16.7443290046067,-3.7443290046067,"Los Angeles Kings","#111111","#A2AAAD"
8479314,"Matthew.Tkachuk","https://a.espncdn.com/i/teamlogos/nhl/500/FLA.png",213,97,100.070307322632,-3.07030732263229,"Florida Panthers","#041E42","#C8102E"
8475218,"Mattias.Ekholm","https://a.espncdn.com/i/teamlogos/nhl/500/EDM.png",198,20,22.0572953657538,-2.05729536575382,"Edmonton Oilers","#FF4C00","#041E42"
8477406,"Mattias.Janmark","https://a.espncdn.com/i/teamlogos/nhl/500/EDM.png",178,27,33.3351909872749,-6.3351909872749,"Edmonton Oilers","#FF4C00","#041E42"
8482665,"Matty.Beniers","https://a.espncdn.com/i/teamlogos/nhl/500/SEA.png",86,26,21.48726466074,4.51273533925996,"Seattle Kraken","#99D9D9","#001628"
8480031,"Max.Comtois","https://a.espncdn.com/i/teamlogos/nhl/500/ANA.png",168,31,30.9228890031809,0.0771109968191013,"Anaheim Ducks","#F47A38","#B9975B"
8477503,"Max.Domi","https://a.espncdn.com/i/teamlogos/nhl/500/DAL.png",201,40,41.2401608135988,-1.24016081359878,"Dallas Stars","#006847","#8F8F8C"
8479368,"Max.Jones","https://a.espncdn.com/i/teamlogos/nhl/500/ANA.png",112,14,18.7167211452615,-4.71672114526154,"Anaheim Ducks","#F47A38","#B9975B"
8474157,"Max.Pacioretty","https://a.espncdn.com/i/teamlogos/nhl/500/CAR.png",91,46,34.4061436060583,11.5938563939417,"Carolina Hurricanes","#CC0000","#000000"
8478020,"Michael.Amadio","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",143,25,20.3396584796137,4.66034152038628,"Vegas Golden Knights","#B4975A","#333F42"
8478047,"Michael.Bunting","https://a.espncdn.com/i/teamlogos/nhl/500/TOR.png",176,55,52.4964507786085,2.50354922139152,"Toronto Maple Leafs","#00205B","#FFFFFF"
8479415,"Michael.McLeod","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",208,19,25.8003678233945,-6.80036782339448,"New Jersey Devils","#CE1126","#000000"
8479543,"Michael.Pezzetta",NA,111,11,12.6417796577152,-1.64177965771523,"Montréal Canadiens",NA,NA
8477290,"Michael.Raffl","https://a.espncdn.com/i/teamlogos/nhl/500/DAL.png",120,11,16.0034754878165,-5.00347548781653,"Dallas Stars","#006847","#8F8F8C"
8479992,"Michael.Rasmussen","https://a.espncdn.com/i/teamlogos/nhl/500/DET.png",175,28,40.0051095883828,-12.0051095883828,"Detroit Red Wings","#CE1126","#FFFFFF"
8474628,"Michael.Stone","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",78,10,5.32170347799547,4.67829652200453,"Calgary Flames","#C8102E","#F1BE48"
8476459,"Mika.Zibanejad","https://a.espncdn.com/i/teamlogos/nhl/500/NYR.png",215,92,73.2699632768054,18.7300367231946,"New York Rangers","#0038A8","#CE1126"
8474150,"Mikael.Backlund","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",213,39,60.3016453237797,-21.3016453237797,"Calgary Flames","#C8102E","#F1BE48"
8475798,"Mikael.Granlund","https://a.espncdn.com/i/teamlogos/nhl/500/PIT.png",206,34,39.583126256679,-5.58312625667895,"Pittsburgh Penguins","#FCB514","#000000"
8474884,"Mike.Hoffman",NA,184,46,39.4021250069804,6.59787499301959,"Montréal Canadiens",NA,NA
8476875,"Mike.Matheson",NA,162,24,19.7769513709936,4.22304862900637,"Montréal Canadiens",NA,NA
8479410,"Mikhail.Sergachev","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",209,20,19.6151953146473,0.384804685352719,"Tampa Bay Lightning","#002868","#FFFFFF"
8478420,"Mikko.Rantanen","https://a.espncdn.com/i/teamlogos/nhl/500/COL.png",202,118,86.1325437768246,31.8674562231754,"Colorado Avalanche","#6F263D","#236192"
8473473,"Milan.Lucic","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",208,27,27.2674656155868,-0.267465615586843,"Calgary Flames","#C8102E","#F1BE48"
8477425,"Miles.Wood","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",131,28,28.06831801308,-0.0683180130799883,"New Jersey Devils","#CE1126","#000000"
8480036,"Miro.Heiskanen","https://a.espncdn.com/i/teamlogos/nhl/500/DAL.png",198,23,33.5393900155905,-10.5393900155905,"Dallas Stars","#006847","#8F8F8C"
8478483,"Mitchell.Marner","https://a.espncdn.com/i/teamlogos/nhl/500/TOR.png",203,83,68.9981532944366,14.0018467055634,"Toronto Maple Leafs","#00205B","#FFFFFF"
8480289,"Morgan.Barron","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",97,10,16.1101347533426,-6.11013475334263,"Winnipeg Jets","#041E42","#AC162C"
8480028,"Morgan.Frost","https://a.espncdn.com/i/teamlogos/nhl/500/PHI.png",134,24,26.1236866808322,-2.12368668083218,"Philadelphia Flyers","#F74902","#000000"
8479987,"Morgan.Geekie","https://a.espncdn.com/i/teamlogos/nhl/500/SEA.png",175,18,21.8596007262531,-3.85960072625312,"Seattle Kraken","#99D9D9","#001628"
8476853,"Morgan.Rielly","https://a.espncdn.com/i/teamlogos/nhl/500/TOR.png",197,19,22.507230222116,-3.50723022211605,"Toronto Maple Leafs","#00205B","#FFFFFF"
8481542,"Moritz.Seider","https://a.espncdn.com/i/teamlogos/nhl/500/DET.png",159,12,15.0598466541196,-3.05984665411961,"Detroit Red Wings","#CE1126","#FFFFFF"
8477220,"Nate.Schmidt","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",194,16,14.8275963472843,1.17240365271573,"Winnipeg Jets","#041E42","#AC162C"
8479414,"Nathan.Bastian","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",150,21,26.6029080258741,-5.60290802587406,"New Jersey Devils","#CE1126","#000000"
8477492,"Nathan.MacKinnon","https://a.espncdn.com/i/teamlogos/nhl/500/COL.png",178,89,81.2906396026105,7.70936039738947,"Colorado Avalanche","#6F263D","#236192"
8477573,"Nathan.Walker","https://a.espncdn.com/i/teamlogos/nhl/500/STL.png",90,11,9.29519276390783,1.70480723609217,"St. Louis Blues","#002F87","#FCB514"
8475172,"Nazem.Kadri","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",204,62,73.140416259128,-11.140416259128,"Calgary Flames","#C8102E","#F1BE48"
8480145,"Neal.Pionk","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",207,15,17.2347258393638,-2.23472583936382,"Winnipeg Jets","#041E42","#AC162C"
8475343,"Nic.Dowd","https://a.espncdn.com/i/teamlogos/nhl/500/WSH.png",182,34,26.5909610069648,7.40903899303521,"Washington Capitals","#C8102E","#041E42"
8477426,"Nicholas.Paul","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",97,23,18.3712056551012,4.62879434489878,"Tampa Bay Lightning","#002868","#FFFFFF"
8475760,"Nick.Bjugstad","https://a.espncdn.com/i/teamlogos/nhl/500/EDM.png",174,29,31.1741512708832,-2.17415127088316,"Edmonton Oilers","#FF4C00","#041E42"
8474009,"Nick.Bonino","https://a.espncdn.com/i/teamlogos/nhl/500/PIT.png",193,36,34.3542554711166,1.64574452888337,"Pittsburgh Penguins","#FCB514","#000000"
8476393,"Nick.Cousins","https://a.espncdn.com/i/teamlogos/nhl/500/FLA.png",192,23,26.8449870966724,-3.84498709667241,"Florida Panthers","#041E42","#C8102E"
8473422,"Nick.Foligno","https://a.espncdn.com/i/teamlogos/nhl/500/BOS.png",173,19,25.8926448426791,-6.89264484267915,"Boston Bruins","#FFB81C","#000000"
8475324,"Nick.Jensen","https://a.espncdn.com/i/teamlogos/nhl/500/WSH.png",198,11,11.0022417131258,-0.00224171312584076,"Washington Capitals","#C8102E","#041E42"
8477426,"Nick.Paul","https://a.espncdn.com/i/teamlogos/nhl/500/OTT.png",114,15,21.2360789954546,-6.23607899545459,"Ottawa Senators","#C52032","#C2912C"
8477941,"Nick.Ritchie","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",182,40,40.0349063866888,-0.0349063866888173,"Calgary Flames","#C8102E","#F1BE48"
8477951,"Nick.Schmaltz","https://a.espncdn.com/i/teamlogos/nhl/500/ARI.png",174,54,43.7984151720011,10.2015848279989,"Arizona Coyotes","#8C2633","#DDCBA4"
8480018,"Nick.Suzuki",NA,217,60,48.999343106906,11.000656893094,"Montréal Canadiens",NA,NA
8473563,"Nicklas.Backstrom","https://a.espncdn.com/i/teamlogos/nhl/500/WSH.png",136,28,25.2137124576839,2.78628754231613,"Washington Capitals","#C8102E","#041E42"
8480002,"Nico.Hischier","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",169,58,64.5591452373774,-6.55914523737738,"New Jersey Devils","#CE1126","#000000"
8481477,"Nico.Sturm","https://a.espncdn.com/i/teamlogos/nhl/500/SJ.png",192,33,30.539512891788,2.46048710821196,"San Jose Sharks","#006D75","#000000"
8477979,"Nicolas.Aube.Kubel","https://a.espncdn.com/i/teamlogos/nhl/500/WSH.png",170,17,20.5256180381548,-3.52561803815479,"Washington Capitals","#C8102E","#041E42"
8475235,"Nicolas.Deslauriers","https://a.espncdn.com/i/teamlogos/nhl/500/PHI.png",206,19,23.2591440548422,-4.25914405484218,"Philadelphia Flyers","#F74902","#000000"
8479980,"Nicolas.Hague","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",182,12,13.3163327109796,-1.31633271097962,"Vegas Golden Knights","#B4975A","#333F42"
8478462,"Nicolas.Roy","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",190,35,43.8885008408688,-8.8885008408688,"Vegas Golden Knights","#B4975A","#333F42"
8476453,"Nikita.Kucherov","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",124,55,45.4454153267725,9.55458467322751,"Tampa Bay Lightning","#002868","#FFFFFF"
8477507,"Nikita.Zadorov","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",206,16,13.0705751189962,2.9294248810038,"Calgary Flames","#C8102E","#F1BE48"
8477940,"Nikolaj.Ehlers","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",150,61,50.6373831009427,10.3626168990573,"Winnipeg Jets","#041E42","#AC162C"
8481535,"Nils.Hoglander","https://a.espncdn.com/i/teamlogos/nhl/500/VAN.png",138,26,29.8958509690419,-3.89585096904193,"Vancouver Canucks","#00205B","#00843D"
8475799,"Nino.Niederreiter","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",204,68,59.8596409269885,8.1403590730115,"Winnipeg Jets","#041E42","#AC162C"
8480220,"Noah.Cates","https://a.espncdn.com/i/teamlogos/nhl/500/PHI.png",94,17,17.5669701560983,-0.56697015609825,"Philadelphia Flyers","#F74902","#000000"
8480865,"Noah.Dobson","https://a.espncdn.com/i/teamlogos/nhl/500/NYI.png",197,29,22.6167472770612,6.38325272293878,"New York Islanders","#00539B","#F47D30"
8479393,"Noah.Gregor","https://a.espncdn.com/i/teamlogos/nhl/500/SJ.png",145,21,27.8376795716176,-6.83767957161763,"San Jose Sharks","#006D75","#000000"
8478396,"Noah.Hanifin","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",203,21,22.6744786946242,-1.67447869462418,"Calgary Flames","#C8102E","#F1BE48"
8478569,"Noel.Acciari","https://a.espncdn.com/i/teamlogos/nhl/500/TOR.png",133,20,28.0188062699453,-8.01880626994534,"Toronto Maple Leafs","#00205B","#FFFFFF"
8477416,"Oliver.Bjorkstrand","https://a.espncdn.com/i/teamlogos/nhl/500/SEA.png",213,65,57.3116368830838,7.68836311691624,"Seattle Kraken","#99D9D9","#001628"
8475171,"Oliver.Ekman.Larsson","https://a.espncdn.com/i/teamlogos/nhl/500/VAN.png",178,10,12.8151290405076,-2.8151290405076,"Vancouver Canucks","#00205B","#00843D"
8480789,"Oliver.Wahlstrom","https://a.espncdn.com/i/teamlogos/nhl/500/NYI.png",151,32,32.1098180536792,-0.109818053679192,"New York Islanders","#00539B","#F47D30"
8478131,"Ondrej.Kase","https://a.espncdn.com/i/teamlogos/nhl/500/CAR.png",54,14,12.9145952730178,1.08540472698223,"Carolina Hurricanes","#CC0000","#000000"
8476292,"Ondrej.Palat","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",178,41,40.3208919854369,0.679108014563099,"New Jersey Devils","#CE1126","#000000"
8478067,"Oskar.Lindblom","https://a.espncdn.com/i/teamlogos/nhl/500/SJ.png",194,26,26.998150755302,-0.998150755302049,"San Jose Sharks","#006D75","#000000"
8476897,"Oskar.Sundqvist","https://a.espncdn.com/i/teamlogos/nhl/500/MIN.png",149,22,23.531149406379,-1.53114940637897,"Minnesota Wild","#154734","#A6192E"
8480015,"Owen.Tippett","https://a.espncdn.com/i/teamlogos/nhl/500/PHI.png",181,40,46.7097930088639,-6.70979300886393,"Philadelphia Flyers","#F74902","#000000"
8474056,"P.K..Subban","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",121,10,9.28298587743484,0.717014122565161,"New Jersey Devils","#CE1126","#000000"
8474034,"Pat.Maroon","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",208,20,25.0511035167729,-5.05110351677286,"Tampa Bay Lightning","#002868","#FFFFFF"
8471887,"Patric.Hornqvist","https://a.espncdn.com/i/teamlogos/nhl/500/FLA.png",129,26,44.1714616494428,-18.1714616494428,"Florida Panthers","#041E42","#C8102E"
8470638,"Patrice.Bergeron","https://a.espncdn.com/i/teamlogos/nhl/500/BOS.png",201,74,83.8717217701342,-9.87172177013417,"Boston Bruins","#FFB81C","#000000"
8474141,"Patrick.Kane","https://a.espncdn.com/i/teamlogos/nhl/500/NYR.png",203,62,62.1523559828078,-0.152355982807848,"New York Rangers","#0038A8","#CE1126"
8479339,"Patrik.Laine","https://a.espncdn.com/i/teamlogos/nhl/500/CBJ.png",156,59,39.165232409141,19.834767590859,"Columbus Blue Jackets","#002654","#CE1126"
8481032,"Paul.Cotter","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",60,15,10.5249252198264,4.4750747801736,"Vegas Golden Knights","#B4975A","#333F42"
8471669,"Paul.Stastny","https://a.espncdn.com/i/teamlogos/nhl/500/CAR.png",196,43,50.6652375145568,-7.66523751455679,"Carolina Hurricanes","#CC0000","#000000"
8477402,"Pavel.Buchnevich","https://a.espncdn.com/i/teamlogos/nhl/500/STL.png",186,75,53.2877294076724,21.7122705923276,"St. Louis Blues","#002F87","#FCB514"
8478401,"Pavel.Zacha","https://a.espncdn.com/i/teamlogos/nhl/500/BOS.png",195,50,45.3594979101617,4.64050208983826,"Boston Bruins","#FFB81C","#000000"
8481522,"Peyton.Krebs","https://a.espncdn.com/i/teamlogos/nhl/500/BUF.png",125,15,14.6711908132297,0.328809186770316,"Buffalo Sabres","#002654","#FCB514"
8473548,"Phil.Kessel","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",216,42,42.5430725773331,-0.543072577333078,"Vegas Golden Knights","#B4975A","#333F42"
8481577,"Philip.Tomasino","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",101,15,15.9366083432105,-0.936608343210537,"Nashville Predators","#FFB81C","#041E42"
8480798,"Philipp.Kurashev","https://a.espncdn.com/i/teamlogos/nhl/500/CHI.png",182,23,29.577761899156,-6.57776189915603,"Chicago Blackhawks","#CF0A2C","#000000"
8476479,"Phillip.Danault","https://a.espncdn.com/i/teamlogos/nhl/500/LA.png",209,50,49.9568968657113,0.0431031342886854,"Los Angeles Kings","#111111","#A2AAAD"
8477930,"Pierre.Edouard.Bellemare","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",201,22,20.7883893801773,1.21161061982275,"Tampa Bay Lightning","#002868","#FFFFFF"
8478115,"Pierre.Engvall","https://a.espncdn.com/i/teamlogos/nhl/500/NYI.png",191,39,35.3265368268185,3.67346317318152,"New York Islanders","#00539B","#F47D30"
8479400,"Pierre.Luc.Dubois","https://a.espncdn.com/i/teamlogos/nhl/500/WPG.png",197,63,68.0368006817029,-5.03680068170294,"Winnipeg Jets","#041E42","#AC162C"
8480459,"Pius.Suter","https://a.espncdn.com/i/teamlogos/nhl/500/DET.png",210,42,47.6702172891819,-5.67021728918189,"Detroit Red Wings","#CE1126","#FFFFFF"
8480800,"Quinn.Hughes","https://a.espncdn.com/i/teamlogos/nhl/500/VAN.png",205,18,20.1165010344725,-2.11650103447252,"Vancouver Canucks","#00205B","#00843D"
8476889,"Radek.Faksa","https://a.espncdn.com/i/teamlogos/nhl/500/DAL.png",208,21,29.6958101568744,-8.69581015687436,"Dallas Stars","#006847","#8F8F8C"
8481093,"Rafael.Harvey.Pinard",NA,37,15,12.2212238112697,2.77877618873026,"Montréal Canadiens",NA,NA
